tweet,text,class
1229556659,All 3 little ones are sick with a cold  cooking breakfast for my beautiful wife.,neg
1230148572,Going to bed in an hour after a 12 hour workday. I can't do that to myself again  At least tomorrow is only 9 hours!,neg
1230953263,but it won't smell like curdled milk anytime soon ,pos
1228769198,Why thankyou ,pos
1230857049,wants to see compromising pictures ,pos
1229104334,"George is fabulous ty.  I still haven't seen the cabana boy, I think USER  kept him last night.",pos
1230288763,"...as a fellow russkey friend confided to me, if you make 5 typos in the word ""bread"" you get the word ""vodka"" ",pos
1229091194,i came up with the title.. USER just appropriately applied it to you ,pos
1229724046,Dark knight on dvd is godly ,pos
1228736838,"Wow, I am so disconnected right now. Might not have power until Monday! Thank god for people with electricity who will share ",pos
1230499084,Hooray home. Thanks to the concerned folks.  merry Xmas. It's good to be home,pos
1230993955,my tummy hurts  i need to eat,neg
1231198608,LOL--I'm not surprised at when you got up. Not at all. ,pos
1230375436,Congratulations. I guess you were good this year and Google Claus brought your something good for Christmas ,pos
1228959346,Singapore -&gt; Hong Kong -&gt; Frisco ,pos
1228352658,Oh I was talking about 2003 - 2007 is too much even for me ,pos
1226335527,withh the famm ,pos
1228771606,O the joys of Cmas! Still haven't eaten...maybe I should fast for tom. ,pos
1229668707,Is going to OL live tonight! Have been feeling the OL love lately  Love my team!,pos
1229562383,Just had a look at Structures 48 & WOW! That's amazing. I feel now like I have little tiny little peeks of your big landscapes. ,pos
1229982201,Looks fantastic. ,pos
1229065585,He really is awesome. I wouldn't trust our dogs with anyone else. ,pos
1229204823,i &lt;3 nerds ,pos
1229523624,Finally got a response from the man of the hour - Conroy - three months later  URL,pos
1230145452," Thank you, that means a lot to us.",pos
1230180331,Congrats! ,pos
1230914157,"Okies I took over the stream so here comes the ""odd"" music  Lets see if that takeover works - send your feedback hehe",pos
1229585086,uz na to tu zase neba ,pos
1230648834,glad you dug the video Ken  Hope all is well.,pos
1229157349,"I can confirm that the Donut Whole does in fact have... some donuts today! Not all of them, but some damn good ones ",pos
1228884913,"good night , welterusten, bonne nuit, noapte buna, spakoyne noche ",pos
1229558649,"Yeah, I guess so. And also the backboard (with the different objects that represented me) on the front page. Ahh, memories ",pos
1228898714,the thought does. Really.  ,pos
1231008352,see. I wasn't wrong. I have stopped ridiculing people for their taste of movies. It's as personal as following a ritual ,pos
1230178641,Work sucks ,neg
1229259798,Nice to see the feedback from the Neo4J community on stuff you create ,pos
1229101376,I didn't miss Corey's show did I? Doesn't he have them on Thursdays? Oh well  I think I'm going to head to bed! Nighty night,neg
1229184957,"Have a nice nap, I'm off to work, am only semi-retired these days which is fine with me! ",pos
1229526517,Feel free to send a case my way anytime.  ,pos
1229657639,damn straight ,pos
1229497102,seriously?  you would use 1000 txts?????  you should really just take advantage of the blackberry messenger instead!  ,pos
1229277199,Thank you. It's a mission for me at this point. You are one of THE nicest people ever. Can feel your energy ,pos
1229653766,Haha I might go see it tomorrow.  ,pos
1229322965,you have the coolest job  Nekid short chick wrangler,pos
1229354533,Nite all - wish me luck tomorrow! ,pos
1229379119,Ooh. a sushi orgy video? ,pos
1229635636,I have a messed up sleep schedule recently. I'm on Africa time and I'm not even in Africa! How does that happen?! And I have a migraine ,neg
1228835140,Long holiday. Would love to visit but I said I won't fly out. LOL. I'm sure something will pop up to keep you busy for new year. ,pos
1229186989,"hey, a girl has to try! ",pos
1230186917,Just got back from a productive 'working lunch'! Holiday now until Tuesday. ,pos
1228584504,uhm HI!!! Could you please get your ass to Hawaii!!! Thanks ,pos
1230854683,Wow: Just passed a Volero station near home - gas was $1.41!! ,pos
1229238052, I feel bad ,neg
1228987272,every girl is beautiful ,pos
1230669187,doing some editing for another homemade christmas present ,pos
1230137029,It's always good having too much content to choose from .  I can't wait to hear it all mastered.  So far it all sounds great!,pos
1229463486,I wanna sleep ,neg
1230405891,driving towards aberdde and I feel like I'm in a snow globe! God is awesome ,pos
1228486528,"Up, out and off to work. I hate the fact my car has got more use as being a brick than a car right now cuz of how frozen it is! ",neg
1230790049,absoutely - love the idea for USER ,pos
1228541933,Dammit I forgot to bring my phone charger with me. Now I can't Twitter it while I wait for 4 hrs before my flight leaves .,neg
1230068811,I had their thai seafood stew no rice. Pretty good. A Voss sparkling H20. ,pos
1229825913,Anybody else have a Zune30 that DIDN'T get fixed? My boot screen is just flashing now. ,neg
1230406097,"Very true. And strangely, I like all those players! What's wrong with me? ",pos
1224196264,made it home from the U.P.   Happy basement didn't flood ,pos
1230706313,wanna bake me something too ,pos
1230091505,oh i know! i can't wait  i'm hoping that the trafic in chicago isn't that bad...  so they don't get stuck in that.  hah!,pos
1231067891,"It's ""Banzai"" Bonsai is a tree   ",pos
1230399810,Reveling in the festive mood at work.  Nothing like a potluck to bring us all together ,pos
1229658166,"Chit, talking about the Niners = bad move. Depression growing. ",pos
1230206963,Room service break. I love nice hotel conferences. ,pos
1230763684,You still have me if that matters.  : ),pos
1229162523,Come into Reading and meet me for lunch ,pos
1229981617,I hear ya on that. I'm playing Jedi Academy. A game that came out when the original Xbox released lol. ,pos
1229520610,yeah.. I've been a twig my whole life.. so I've picked up a few tricks ,pos
1231032503,"That would be the ""kool-aid"" man & it keeps him from busting through my cube every ten minutes!  OH YEEEAAAAHH!!!",pos
1228501097,Sleeping less & less these days. Need 2 smoke & need My Baby even more ,neg
1229933856,i miss your face ,neg
1229860383,"I like your ""exacting"" ways.   I'll find out soon and let you know.  You picking up anything off the list?",pos
1229296772,USER yeah..tell us about Sea World ,pos
1231031303,The Google G1 is better than the iPhone 3G. Done and done ,pos
1230581639,Waiting on my baby to come home. ,pos
1230791578,"50? Wow. I have seen 5, 6, 7 and 8 so far. Yours is the first 50. ",pos
1230644428,"it is, indeed. will get there there the next time I'm in town; on my last visit, I had to leave the day before the grand opening ",neg
1229905904,Same to you!  What's going on with you today?   Did you get all your shopping done?  ,pos
1230045381,Thank you! We need to have a Tweetup in Cph soon. I want to meet the nice people that's been following my journey here ,pos
1228079516,"Sorry sports fans, no twitter updates about the hills tonite. Why? Cause I'm off to a hills season finale party! I know, that's so gay ",neg
1229927518,Is YAHOO mail down?  ,neg
1229693296,"You look very serious this evening. Perhaps you should rethink nakedness. Or, well, no. ",pos
1229527378,My voice is still not working properly. ,neg
1228228266,"URL - So, we're gonna be colder than you this week ",pos
1230752398,"Ed the Bowling Alley Lawyer, per chance?   ",pos
1229509412,I foget to do the USER sometimes and I think that's annoying.  and my back hurts,neg
1230579159,"got a solution, do it with your eyes closed ",pos
1230683267,I married into it! My husband has been a fan since he was born!  Our kids now love them too!,pos
1229098725,pictures like that make me miss vegas ,neg
1230241729,"thanks for your message  yes i had a good time on friday night, just one more week and im back in Cornwall for xmas :D :D",pos
1231058167,but that's awesome!  I should write a blog about my Dave stories. I have a few good ones.,pos
1230199401,Just received a URL invite and nate.mp is taken ,neg
1229270717,Thank you so much... it's great to hear feedback ,pos
1229293642,Never been called peanut before!  I like it   How are you?,pos
1229790855,New fan of Frasier. Thanks Grahams ,pos
1230606590,"Long a** day. Whew! Tomorrow should be short. As a freelance writer, is it bad to wish for no more projects? And to all a good night ",pos
1230956697,"u may be able to out-quote me, word to LL, but not out dance me ",pos
1226623559,night.  Oh I mention you in the HPR ep I'm editing now ,pos
1229573198,"Oh, it's a Nokia 6600 slide on Carte  pics later. Google it for now =P",pos
1228854647,I'm done now ,pos
1230400316,"oh no, my dad plays them too ",neg
1228941475,Excited about todays big product launch. All that hard work is going to pay off. Too excited to sleep last night... must get coffee ,pos
1229409927,"jo, samma hr. Hur bra som helst ",pos
1228525741,Morning Julia  Thanks.,pos
1229903543,Going home for christmas break 2day 4 a whole month! I'm excited but so sad 2 leave everyone! ,neg
1228844595,happy 34th birthday to Die from Dir En Grey ,pos
1228526810,Hello all in Twitter-land  ,pos
1229418800,Just talked to joey on the phone  thanks to Anissa!,pos
1228412966,u should ask kelly if u have questions--she uses them all the time. ,pos
1230042610,Great luck...Nine West was having a sale.  Got them for 2/3 off.  I liked that!  In & out of mall by 10:30 = success!  ,pos
1228779659,thats what I call them...but its just so I dont offend them ,pos
1229003021,Ok going back to work on crochet. I will see you guys tomorrow. I will prolly be on more .... Huggs!,pos
1228879652,"I think that is a GREAT one.... Currently, my cell phone is lost in space somewhere. Once located, will definitely call.  ",pos
1230084839,We got our 10 snowflakes.  Looks like our big storm is a bust,neg
1229267493,"And we are off to watch the Nutcracker! Please God let Hunter be chill for at least some of the time. Btw, I love you God  sigh",pos
1230690238,if i'm not wrong.. Alt is when image can't be displayed.. Tooltip is the 'title' ,pos
1229282005,U R Welcome!!! I wanna see you Shine in '09 ! !! !!! ,pos
1231189432,hmmm nice. diverse selection ,pos
1228337780,URL With the Jamaicans  steamed fish and bananas ... for dinner!,pos
1230192471,"Good BathCamp beers. Thanks for coming, everyone. Next time I'll be less rubbish with venue choice ",pos
1230448316,"LOL that would be scary! And yes, even if it is ""positively"" no woman wants to hear that!  Plump, fat, chubby are no good!",pos
1229005746,i studdied medieval music in grade 9.  But not in Austria. ,neg
1229585770,is happy....shefound her full set of crochet hooks...,pos
1228979065,"i naravno, redovan backup gmail accounta (ako ga koristite . URL",pos
1230170401,fair enough...  anyways... get that blackberry back on and text me,pos
1230671137,"Let me know when you have office hours and I can stop by to chat. So glad you're interested and used ""fun"" in the last tweet! ",pos
1230677371,Dang! Lost my book at the Denver airport. What are the odds that I'll get it back if I call lost-and-found? ,pos
1228721286,The wife and i are heading to our first Christmas Party of the season this evening. Should be fun ,pos
1229335248,"Good for you! I did some housecleaning too a few weeks ago, but clearly I missed one",pos
1231006876,"Sent privately, just a few typos and a broken link.  ",pos
